id,name,province,city,address,types,1st,2nd
11110012,신일,서울,강서구,서울 강서구  까치산로 177 1층 101호,lotto645|pension720|speetto,2,5
12840241,동행로또복권판매,인천,동구,인천 동구  화도진로 33-1 1층,lotto645|pension720|speetto,1,2
12840509,대박신화복권판매점,인천,미추홀구,인천 미추홀구 인하로 267  ,lotto645|pension720|speetto,2,1
12890030,복권왕국,인천,부평구,인천 부평구  부흥로 359 1층,lotto645|pension720|speetto,1,8
12840524,드림복권방,인천,연수구,인천 연수구  아트센터대로168번길 100 G동 180호(송도동한라 웨스턴파크 송도),lotto645|pension720|speetto,1,2
13100061,이마트24중울산점,울산,중구,울산 중구  옥골샘4길 21 ,lotto645|pension720|speetto,2,10
14141809,대길복권,경기,수원시,경기 수원시 장안구  서부로 2129-1 1층 (율전동),lotto645|pension720|speetto,2,4
14141377,46중통 로또판매점,경기,시흥시,경기 시흥시 중심상가로 39 106호  ,lotto645|pension720|speetto,1,4
14190102,종합복권슈퍼,경기,시흥시,경기 시흥시 마유로 336 정일빌딩104  ,lotto645|pension720|speetto,10,39
14110441,대선,경기,안산시,경기 안산시 상록구  석호로 189 101호,lotto645|pension720|speetto,5,15
14142628,느낌 복권판매점,경기,안산시,경기 안산시 상록구  용신로 328 ,lotto645|pension720|speetto,1,0
14100783,복권나라,경기,오산시,경기 오산시 성호대로93번길 27  ,lotto645|pension720|speetto,2,12
14340295,세븐복권,충북,증평군,충북 증평군  초중6길 19 1층(세븐일레븐 내),lotto645|pension720|speetto,1,0
14510111,복조리복권방,전북,장수군,전북 장수군  장계천변길 55-4 ,lotto645|pension720|speetto,4,2
14740132,로또복권 포항IC점,경북,포항시,경북 포항시 북구  새마을로 340 세븐일레븐 옆,lotto645|pension720|speetto,2,8
14110619,태극로또전문점,경기,이천시,경기 이천시 애련정로 124-2  ,lotto645|pension720|speetto,2,21
14210094,대박로또복권,강원,원주시,강원 원주시 관설동  1771-6패밀리마트관설에버빌점,lotto645,1,3
21100403,GS25(관악한일),서울,관악구,서울 관악구 남현동  602-11한일빌딩1층,lotto645,1,2
11110312,서림로또,서울,서초구,서울 서초구 서초동 1595-1번지 정훈오피스텔1층후레쉬마트,lotto645|speetto,1,3
12610045,왕대박로또방,부산,해운대구,부산 해운대구 좌동 998-7번지 1층 미니스톱내,lotto645|speetto,2,5
12800156,하나복권,인천,남동구,인천 남동구  구월로 281 세븐일레븐편의점내,lotto645|pension720|speetto,4,10
14100463,예스24,경기,고양시,경기 고양시 덕양구 화정동 977번지 밀레니엄타워105,lotto645|speetto,2,2
14110192,로또,경기,김포시,경기 김포시 사우동 872번지 청원프라자107,lotto645|speetto,1,4
21100007,씨스페이스(신림녹두),서울,관악구,서울 관악구 대학동  240-3밀라트빌딩,lotto645|speetto,1,1
12690043,기장슈퍼,부산,기장군,부산 기장군 차성동로 69  ,lotto645|pension720|speetto,6,39
12600057,천하명당초량점,부산,동구,부산 동구 중앙대로221번길 3  ,lotto645|pension720|speetto,5,24
12700045,복권명당,대구,수성구,대구 수성구  수성로 337 1층 동북편상가,lotto645|pension720|speetto,2,5
14100049,LG슈퍼,경기,광명시,경기 광명시  연서로 10 ,lotto645|pension720|speetto,3,1
14110272,당첨로또복권,경기,안양시,경기 안양시 동안구 호계동 859-12 ,lotto645|pension720|speetto,2,4
14610085,제철로또대리점,전남,광양시,전남 광양시  광장로 125 시티프라자A동116호,lotto645|pension720|speetto,3,7
11101573,한미복권방,서울,강동구,서울 강동구 성내1동 550번지 ,lotto645|speetto,1,4
11101176,교통카드판매대,서울,관악구,서울 관악구 신림동 240-4 ,lotto645|speetto,1,5
11101469,세종장식,서울,양천구,서울 양천구  오목로 204 ,lotto645|pension720|speetto,2,2
11190138,하나복권(가로판매점),서울,영등포구,서울 영등포구  여의나루로 42 가로판매점(여의도동),lotto645|pension720|speetto,4,9
14100386,동아슈퍼마켓,경기,안산시,경기 안산시 단원구 원곡동 748-6,lotto645,2,0
14100751,태흥복권방,경기,의정부시,경기 의정부시  의정로 118 ,lotto645|pension720|speetto,2,8
14300042,승일유통,충북,청주시,충북 청주시 흥덕구  월명로 42 ,lotto645|pension720|speetto,4,6
14710088,에버빌마트,경북,안동시,경북 안동시  강남5길 102 에버빌마트 1층,lotto645|pension720|speetto,3,10
11190153,안목마트,서울,강북구,서울 강북구  한천로 1024 ,lotto645|pension720|speetto,2,13
11101264,리스정보통신,서울,강북구,서울 강북구 수유동  256-22번지,lotto645|speetto,1,1
14100834,월드컵복권방,경기,광주시,경기 광주시  경안로 20 ,lotto645|pension720|speetto,3,25
14190250,대박예감,경기,화성시,경기 화성시  영통로 36 1층,lotto645|pension720|speetto,1,27
24400008,GS25(쌍용한빛점),충남,천안시,충남 천안시 서북구  월봉4로 26-1 ,lotto645|pension720|speetto,1,3
14710097,로또대박점,경북,칠곡군,경북 칠곡군 왜관읍 금산리 986-17번지 ,lotto645|speetto,1,2
11101241,자양사거리가로매점,서울,광진구,서울 광진구  자양로 95 ,lotto645|pension720|speetto,3,33
11100167,행운복권방,서울,은평구,서울 은평구 연서로 258 상가102호  ,lotto645|pension720|speetto,2,19
14300052,공단휴게실,충북,청주시,충북 청주시 흥덕구 복대동 100-15번지 ,lotto645|speetto,2,2
14700002,로또안경콘택트,경북,구미시,경북 구미시  구미중앙로5길 2 ,lotto645|pension720|speetto,2,3
14710022,영덕로또복권,경북,영덕군,경북 영덕군  덕곡길 128 ,lotto645|pension720|speetto,1,13
14710158,사랑의꽃집,경북,영주시,경북 영주시 하망동  247-9,lotto645,1,4
24800062,GS25(창원서광),경남,창원시,경남 창원시 중앙동  1004 서광오피스텔,lotto645,1,0
11101180,버스카드판매대,서울,관악구,서울 관악구  신림로 145-2 ,lotto645|pension720|speetto,4,22
11100773,스파,서울,노원구,서울 노원구 동일로 1493 주공10단지종합상가111  ,lotto645|pension720|speetto,45,207
11101368,제일통신,서울,노원구,서울 노원구 중계동  591대호프라자1층106,lotto645,1,1
11101711,가판,서울,마포구,서울 마포구  마포대로 58 가든호텔정문옆가판,lotto645|pension720|speetto,5,12
11100559,서울복권방,서울,중랑구,서울 중랑구  동일로 809-1 ,lotto645|pension720|speetto,2,9
11100141,복권방(천하명당),서울,성동구,서울 성동구  행당로 75 행당동대림아파트 리빙프라자동 지하2층 비202,lotto645|pension720|speetto,1,2
21100513,GS25(명륜아남점),서울,종로구,서울 종로구  혜화로 9 ,lotto645,2,6
12800057,행운복권,인천,부평구,인천 부평구  배곶로 24 지1층 비03호(십정동 이즈라이프아파트),lotto645|pension720|speetto,2,6
14490004,복권명당,충남,공주시,충남 공주시  번영1로 41 ,lotto645|pension720|speetto,7,31
14800113,씨유 월영마을점,경남,창원시,경남 창원시 마산합포구  월영남로 21 ,lotto645|pension720|speetto,2,5
12600349,팬레코드,부산,남구,부산 남구  수영로 253 ,lotto645|pension720|speetto,3,9
12600126,대원슈퍼마켓,부산,수영구,부산 수영구  수영로 524 ,lotto645|pension720|speetto,6,29
12710133,선마트로또점,대구,달서구,대구 달서구 월성동  275-2    105,lotto645,1,1
24100326,GS25(안산팔곡점),경기,안산시,경기 안산시 상록구  본이로 83 1층 101호,lotto645|speetto,2,4
14310084,복권나라,충북,청주시,충북 청주시 청원구  율봉로176번길 8-2 ,lotto645|pension720|speetto,4,20
14700119,로터리편의마트,경북,포항시,경북 포항시 북구 서동로 85 육거리  ,lotto645|pension720|speetto,8,45
11100314,emart24 포이사거리점,서울,강남구,서울 강남구  개포로 202 1층 이마트 24,lotto645,1,8
11100647,삼익마트,서울,강동구,서울 강동구  상암로 211 1층,lotto645|pension720|speetto,4,4
11110392,오거리마트,서울,은평구,서울 은평구 응암로14길 6  ,lotto645|pension720|speetto,2,5
12610231,훼밀리복권,부산,금정구,부산 금정구  중앙대로1719번길 37 우측 복권판매점,lotto645,2,16
12600274,청솔서점,부산,사하구,부산 사하구 하신번영로 195  ,lotto645|pension720|speetto,7,15
12610013,승리로또당리점,부산,사하구,부산 사하구 당리동  331-55번지 인더코너편의점,lotto645|speetto,1,2
12700113,복권명당,대구,동구,대구 동구 효목동 173-2번지 ,lotto645|pension720|speetto,2,5
13110010,대박복권방,울산,동구,울산 동구  진성8길 133 ,lotto645|pension720|speetto,1,14
14810127,로또판매업,경남,양산시,경남 양산시 북정로 31 CU편의점 내  ,lotto645|pension720|speetto,3,15
13110004,에스에프마트,울산,북구,울산 북구  동대17길 2 ,lotto645|pension720|speetto,1,15
14190236,행운복권마트,경기,포천시,경기 포천시 신읍동 58-16번지 ,lotto645|speetto,1,6
14510124,삼성로또복권방슈퍼,전북,남원시,전북 남원시  네마실1길 10-5 ,lotto645|pension720|speetto,1,8
11100437,영훈슈퍼마켓,서울,도봉구,서울 도봉구 덕릉로 222  ,lotto645|pension720|speetto,5,27
11110538,로또,서울,중구,서울 중구  퇴계로86길 42 ,lotto645|speetto,6,15
12600111,이마트24 사하오렌지점,부산,사하구,부산 사하구  장림번영로 96 105동 101호,lotto645|pension720|speetto,2,8
14800043,북마산복권전문점,경남,창원시,경남 창원시 마산합포구  북성로 98 ,lotto645|pension720|speetto,11,47
14310067,혹시나도,충북,음성군,충북 음성군  감곡면 장감로149번길 4-4 복권방,lotto645|pension720|speetto,4,4
11101357,지원물산,서울,노원구,서울 노원구  공릉로 108 ,lotto645|pension720|speetto,7,20
11101018,불광가판점,서울,은평구,서울 은평구 불광동  281-175,lotto645,1,3
11101536,대박찬스,서울,중랑구,서울 중랑구  면목로74길 40 ,lotto645|pension720|speetto,1,9
11101064,가로공원충전소,서울,양천구,서울 양천구 신월1동 146-1번지 ,lotto645,1,1
14410114,행운복권방,충남,예산군,충남 예산군  예산로 241 ,lotto645|pension720|speetto,4,9
14810169,로또판매점,경남,진주시,경남 진주시 신안동  705-4 주공3차아파트상가 101호,lotto645,1,0
11110679,로또복권판매,서울,강북구,서울 강북구  솔샘로67길 71 ,lotto645|pension720|speetto,2,6
13000176,플러스복권,대전,서구,대전 서구  대덕대로168번길 82 웰리움 편의점 내,lotto645|pension720|speetto,1,5
13000033,천하제일복권명당,대전,중구,대전 중구 태평동 377-4번지 ,lotto645|speetto,2,2
11100187,복권나라,서울,강서구,서울 강서구 등촌1동 654-44번지 ,lotto645|speetto,1,3
11101587,영광정보통신,서울,성북구,서울 성북구  화랑로 92 1층 우측1호,lotto645|pension720|speetto,9,45
14110482,원당역복권방,경기,고양시,경기 고양시 덕양구 성사동  410-17번지,lotto645|speetto,4,1
14190139,천복당,경기,오산시,경기 오산시 대원로 52  ,lotto645|pension720|speetto,3,17
14590042,찬스복권방,전북,전주시,전북 전주시 덕진구  태진로 120 ,lotto645|pension720|speetto,1,5
11110571,현대,서울,도봉구,서울 도봉구  도봉로110길 74 ,lotto645|pension720|speetto,3,6
12700295,서재강변로또,대구,달성군,대구 달성군  서재로 172 ,lotto645|pension720|speetto,8,28
12810158,풍년로또,인천,남동구,인천 남동구 구월4동  1265-10,lotto645,1,4
13010049,씨스페이스 로또명당점,대전,서구,대전 서구  관저로129번길 3 ,lotto645|pension720|speetto,2,17
14310092,로또명당매화점,충북,옥천군,충북 옥천군  옥천동이로 234-15 옥천휴게소 상행,lotto645|speetto,1,5
24800013,GS25(마산상남점),경남,창원시,경남 창원시 마산합포구 상남동 230-25번지 ,lotto645|speetto,1,1
14800034,복권명당,경남,창원시,경남 창원시 의창구  서상로12번길 9-5 ,lotto645|pension720|speetto,1,7
11190006,행운의집,서울,강동구,서울 강동구  구천면로 222 ,lotto645|pension720|speetto,5,11
11100269,복권왕국,서울,광진구,서울 광진구 자양동  624-23번지 1층,lotto645|speetto,1,5
11110516,담배 소매점,서울,용산구,서울 용산구 용문동  32-111 (6/4),lotto645,1,0
14410016,로또복권방,충남,아산시,충남 아산시  탕정면로 213 이마트 편의점,lotto645,1,9
14790006,복권나라,경북,경산시,경북 경산시  경안로 79 ,lotto645|pension720|speetto,1,5
12700266,경북윤업사,대구,남구,대구 남구  대명로 161 ,lotto645|pension720|speetto,2,11
12700127,코사마트금강점,대구,달서구,대구 달서구  용산로 204 1층 코사마트,lotto645|pension720|speetto,4,21
12810024,인천연수점로또판매,인천,연수구,인천 연수구 연수동 631번지 세븐일레븐편의점내,lotto645|speetto,2,3
14110489,로또복권방 웨스턴점,경기,고양시,경기 고양시 일산동구  정발산로 24 1층 K-114호,lotto645|pension720|speetto,3,5
14100793,행복한사람들 (흥부네),경기,광주시,경기 광주시 경충대로 1014  ,lotto645|pension720|speetto,10,41
14190032,삼성복권방,경기,동두천시,경기 동두천시 어수로 100-1  ,lotto645|pension720|speetto,4,15
14700048,행운의집,경북,안동시,경북 안동시  퇴계로 104 1층 행운의집 복권방,lotto645|speetto,6,29
12610205,로또하는날,부산,연제구,부산 연제구 연산동 590-38번지 원플러스25점포 내,lotto645|speetto,2,5
14100634,상동매표,경기,부천시,경기 부천시 원미구 상동 상동 412,lotto645,1,0
24800023,GS25(양산혜인점),경남,양산시,경남 양산시  웅상대로 955 ,lotto645|speetto,10,32
12800083,하이마트,인천,서구,인천 서구 심곡동 333-7번지 ,lotto645|speetto,1,11
14100682,대박나라베팅숍,경기,부천시,경기 부천시 소사구 송내동 450-8번지 ,lotto645|pension720|speetto,1,7
14500151,다농현대보석,전북,전주시,전북 전주시 덕진구  시천로 96-14 ,lotto645|pension720|speetto,1,18
14300004,대박찬스,충북,청주시,충북 청주시 흥덕구 가경로161번길 3  ,lotto645|pension720|speetto,6,54
14710140,훼미리마트(포항제일점),경북,포항시,경북 포항시 북구 죽도동 618-2번지 ,lotto645|speetto,1,3
14810011,운수대통,경남,거제시,경남 거제시 능포동 727-2번지 동헌상가 가-111호,lotto645|speetto,2,9
11101255,신문가판점,서울,송파구,서울 송파구 가락동  95-1번지,lotto645,1,0
14490010,토토와로또,충남,서산시,충남 서산시 동문동  288-10,lotto645,1,3
11110019,덕성상회,서울,강서구,서울 강서구 외발산동 424번지 강서농수산물도매시장내 1층 슈퍼,lotto645,3,1
11110709,미니행운로또,서울,동작구,서울 동작구 사당동(사당제2동) 147-78 ,lotto645|speetto,1,5
11110643,로또복권판매점,서울,마포구,서울 마포구 신수동  88-9,lotto645,1,1
13000088,후생사제3매장,대전,동구,대전 동구  비래서로42번길 105 ,lotto645,2,5
14200100,행운로또,강원,춘천시,강원 춘천시  금강로 81 신한은행강원영업부지점앞 가판,lotto645|pension720|speetto,2,3
14300051,영신슈퍼,충북,청주시,충북 청주시 서원구  청남로 2119-1 ,lotto645|pension720|speetto,2,16
14490008,로또복권방,충남,당진시,충남 당진시  당진중앙1로 21 ,lotto645|pension720|speetto,5,15
11100414,성원로또판매점,서울,서초구,서울 서초구 서초동 1458-6 서초지웰 상가동 세븐일레븐 내,lotto645|speetto,1,1
22600006,씨스페이스(다대제일점),부산,사하구,부산 사하구  다대동로 31 ,lotto645|speetto,1,6
12610044,엔타임편의점(대승복권),부산,해운대구,부산 해운대구 좌동  1479-3번지 세종월드프라자 137 엔타임편의점내,lotto645|speetto,3,6
14310106,로또명당,충북,진천군,충북 진천군  중앙북로 61 ,lotto645|pension720|speetto,1,14
11110053,로또잭팟,서울,관악구,서울 관악구 신림동  727-5,lotto645,1,1
11190080,신수복권방,서울,마포구,서울 마포구  동교로27길 53 지남빌딩 ,lotto645|pension720|speetto,1,6
21100182,GS25(양재공원),서울,서초구,서울 서초구  양재동 321-2번지,lotto645|speetto,1,5
11190241,원스탑,서울,송파구,서울 송파구 백제고분로7길 39  ,lotto645|pension720|speetto,7,24
12600253,로또온천장점,부산,동래구,부산 동래구  중앙대로 1520 북쪽출구 빵집,lotto645|pension720|speetto,5,18
22600025,씨스페이스(중앙제일점),부산,중구,부산 중구 동광동3가 17-2번지 ,lotto645|speetto,2,3
14100364,대광슈퍼,경기,군포시,경기 군포시  고산로 679 미성프라자106호,lotto645|pension720|speetto,4,16
14110606,훼미리복권,경기,안산시,경기 안산시 상록구  안산천동로1길 29 현대2차아파트상가18호,lotto645|pension720|speetto,1,17
14190217,신봤다대박복권방,경기,안산시,경기 안산시 상록구 본오동 882-21층우측상가,lotto645,1,1
14190163,행운복권방,경기,포천시,경기 포천시 솔모루로 86-1  ,lotto645|pension720|speetto,13,44
14400055,원동슈퍼,충남,보령시,충남 보령시  대천로 28 ,lotto645|pension720|speetto,4,25
14610054,명성복권방,전남,순천시,전남 순천시 기적의도서관길 25 명성복권방  ,lotto645|pension720|speetto,1,14
24700019,CU(구미사곡점),경북,구미시,경북 구미시  상사동로 151-4 ,lotto645|speetto,2,10
11190021,바이복,서울,강남구,서울 강남구  일원로5길 19 ,lotto645|pension720|speetto,3,11
11100180,신명,서울,강서구,서울 강서구  방화동로3길 1 ,lotto645|pension720|speetto,4,14
12610011,월드사진관,부산,사하구,부산 사하구  윤공단로14번길 53 ,lotto645|pension720|speetto,2,6
12890004,찬스센타백운점,인천,부평구,인천 부평구  신촌로7번길 3 ,lotto645|pension720|speetto,2,6
14110113,행운방,경기,용인시,경기 용인시 기흥구 보정동  1208-4번지 엔림프라자101호,lotto645|speetto,5,12
14310100,선경로또,충북,제천시,충북 제천시  용두대로 59 1층,lotto645|pension720|speetto,5,5
14710165,k마트,경북,포항시,경북 포항시 북구 득량동 170-1번지 ,lotto645|speetto,1,3
11101376,금호복권방,서울,성동구,서울 성동구  금호산길 60-1 ,lotto645|speetto,1,4
11100959,로또킹,서울,영등포구,서울 영등포구 영중로 2 1층(영등포동3가)  ,lotto645|pension720|speetto,21,69
11101054,도로가판집,서울,용산구,서울 용산구  한강대로 55 ,lotto645,1,5
11110411,로또복권,서울,중구,서울 중구 을지로2가  157가판대98호,lotto645,1,1
12600207,정원상회,부산,남구,부산 남구 대연2동  1757-2,lotto645,1,2
12810107,대동슈퍼,인천,남동구,인천 남동구  만수로 81 ,lotto645|pension720|speetto,2,2
24100161,CU(일산동문점),경기,고양시,경기 고양시 일산서구 일산동 957-3번지 현대밀라트2차오피스텔,lotto645|speetto,1,3
14100436,대성식품,경기,수원시,경기 수원시 팔달구 교동(매교동) 92-2 ,lotto645|speetto,1,8
14100072,한아름알뜰매장,경기,안산시,경기 안산시 단원구 선부동 선부동 1097-11,lotto645|speetto,1,0
14110471,개그스토리마트(평택본점),경기,평택시,경기 평택시  평택항로 1-6 1층 개그스토리편의점,lotto645|pension720|speetto,2,8
14210018,동부매점,강원,강릉시,강원 강릉시 홍제동 992-2번지 고속버스터미널내,lotto645|speetto,1,2
14200039,봉의산마트,강원,춘천시,강원 춘천시  춘천로 326 1층,lotto645|pension720|speetto,2,7
14800081,로또명당덕산제일점,경남,창원시,경남 창원시 진해구  충장로 505 ,lotto645|pension720|speetto,4,26
11101159,교통카드판매대,서울,강동구,서울 강동구 성내동  56-14 동인의원앞,lotto645,1,0
11100326,경남마트,서울,구로구,서울 구로구  고척로52길 21 경남상가201호,lotto645|pension720|speetto,1,4
11100988,오케이상사,서울,서초구,서울 서초구  신반포로 176 센트럴시티내100호매점,lotto645|pension720|speetto,13,58
12890063,씨엔유 삼산한길,인천,부평구,인천 부평구 삼산동 121-48번지 CU삼산한길점,lotto645|speetto,2,1
14100431,터미널편의점1층,경기,수원시,경기 수원시 권선구 권선동 1189 수원복합터미널1301호,lotto645|speetto,2,12
14810129,복권천국,경남,양산시,경남 양산시 중주동  693-2,lotto645,1,1
21100264,CU(수유대로점),서울,강북구,서울 강북구  노해로 121 두울빌딩,lotto645|pension720|speetto,4,9
12600020,동래복권방,부산,동래구,부산 동래구  명륜로 163 중고악기1층,lotto645|pension720|speetto,1,2
13190015,덕하복권명당,울산,울주군,울산 울주군  덕하로 238 ,lotto645|pension720|speetto,2,25
14510078,참깨열쇠.복권,전북,전주시,전북 전주시 완산구 용리로 43 1층  ,lotto645|pension720|speetto,3,9
11110630,노다지 복권방,서울,도봉구,서울 도봉구 도봉동  623-1,lotto645,1,0
12600348,행운복권,부산,남구,부산 남구  석포로 132 ,lotto645|pension720|speetto,2,4
14100411,풍전슈퍼,경기,부천시,경기 부천시  조마루로 428 ,lotto645|pension720|speetto,6,34
14100179,운수대통,경기,수원시,경기 수원시 권선구  매실로 73 ,lotto645|speetto,4,13
14100075,엠에스 슈퍼,경기,안산시,경기 안산시 단원구 와동 와동 713-2,lotto645,1,0
14310014,맨투맨복권방,충북,청주시,충북 청주시 흥덕구 송화로166번길 14 편의점  ,lotto645|pension720|speetto,1,12
14710042,대원로또판매점,경북,고령군,경북 고령군 고령읍 지산리 3-1번지 ,lotto645|speetto,1,4
14710188,행복나눔 복권,경북,포항시,경북 포항시 남구  문예로 68 우측상가,lotto645|pension720|speetto,2,8
22600055,GS25(명륜중앙점),부산,동래구,부산 동래구 온천동 473-12번지 ,lotto645|speetto,1,2
14110457,행운로또복권,경기,오산시,경기 오산시 오산동  876-2,lotto645,3,3
14900022,화북1등복권방,제주,제주시,제주 제주시  진남로6길 21 ,lotto645|pension720|speetto,1,5
11110034,대박복권,서울,강서구,서울 강서구 등촌동 674-1번지 미니스톱내발산역점(내),lotto645|speetto,2,10
11101437,컴텔정보통신,서울,도봉구,서울 도봉구 쌍문2동  49-1호,lotto645,1,0
11100049,복권나라,서울,중구,서울 중구 남대문로5가(회현동) 21-1 ,lotto645|speetto,3,12
12600095,삼월쇼핑,부산,부산진구,부산 부산진구  가야대로 784 33,lotto645|pension720|speetto,1,15
14100768,웅진,경기,수원시,경기 수원시 영통구  효원로 393 101호(매탄동 밀래니엄프라자),lotto645|pension720|speetto,3,23
14100745,다니엘사,경기,안산시,경기 안산시 단원구 원선1로 38 101호  ,lotto645|pension720|speetto,10,50
11110233,로또복권판매소,서울,구로구,서울 구로구  디지털로27길 90 ,lotto645|pension720|speetto,1,7
12600054,부일카서비스,부산,동구,부산 동구 자성로133번길 35  ,lotto645|pension720|speetto,41,182
12710129,일등복권편의점,대구,달서구,대구 달서구 대명천로 220 1층  ,lotto645|pension720|speetto,29,144
12710017,로또복권,대구,동구,대구 동구  아양로 294 1층,lotto645|pension720|speetto,3,15
12710065,로또복권신매점,대구,수성구,대구 수성구  달구벌대로 3233 신매동 효성백년가약상가 401동7호,lotto645|pension720|speetto,3,5
12990025,풍향동복권나라,광주,북구,광주 북구  필문대로 79 ,lotto645|pension720|speetto,3,16
14190180,오렌지25,경기,고양시,경기 고양시 일산서구  고봉로 291 양우에이스스타디움109,lotto645|pension720|speetto,4,14
14110241,일록로또복권방,경기,수원시,경기 수원시 장안구 파장동 581-4 ,lotto645,1,4
14800027,천하명당복권방,경남,거제시,경남 거제시 옥포성안로 60  ,lotto645|pension720|speetto,11,36
14890041,씨유 함양한주점,경남,함양군,경남 함양군  고운로 80-1 ,lotto645|pension720|speetto,2,12
11110577,성경스튜디오,서울,동대문구,서울 동대문구 청량리동  678번지,lotto645,1,1
11101007,교통카드,서울,서초구,서울 서초구  강남대로 517 ,lotto645|pension720|speetto,3,17
11100951,청계로또,서울,성동구,서울 성동구 상왕십리동  12-46호,lotto645|speetto,1,1
11101061,가로판매점,서울,양천구,서울 양천구 신월6동  550-5,lotto645,1,1
14110557,로또왕대박,경기,화성시,경기 화성시  와우안길 46 1층,lotto645|pension720|speetto,2,20
14210063,복권방,강원,원주시,강원 원주시 관설동(반곡관설동) 1702-1 1층 CU편의점 내,lotto645|speetto,5,12
11101324,제일약국,서울,강남구,서울 강남구 역삼동  829-15,lotto645,1,3
14100022,현대사,경기,성남시,경기 성남시 분당구 미금일로 77 102호  ,lotto645|pension720|speetto,4,18
11101215,신문가판대,서울,성북구,서울 성북구 보문동4가 4번지 가판,lotto645|speetto,3,2
11110115,로또복권방,서울,양천구,서울 양천구 신월동  544-61층,lotto645,1,1
12690020,슈퍼복권나라,부산,부산진구,부산 부산진구  당감로34번길 36 1층 (당감동),lotto645|pension720|speetto,1,16
14110552,진성복권방,경기,포천시,경기 포천시  가산로 380 ,lotto645|pension720|speetto,2,10
14510011,행운복권방 보생당건강원,전북,익산시,전북 익산시  무왕로 1268 ,lotto645|pension720|speetto,11,27
14800062,동진슈퍼,경남,창원시,경남 창원시 명서동  200-1 부산상가1층 3호,lotto645,1,0
11100023,다모아복권명당,서울,구로구,서울 구로구  서해안로30길 13-7 1층,lotto645|pension720|speetto,4,13
11190007,복권나라,서울,성동구,서울 성동구  용답중앙15길 12-1 1층,lotto645|pension720|speetto,5,25
11101248,잠실매점,서울,송파구,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판  ,lotto645|pension720|speetto,20,95
11101458,1001안경콘텍트,서울,양천구,서울 양천구 신월4동  517-4,lotto645,1,2
14610071,장흥로또,전남,장흥군,전남 장흥군 장흥읍 건산리 722-1번지 CU 장흥중앙점,lotto645|speetto,1,4
12900093,더존할인마트,광주,광산구,광주 광산구 운남동 782-5번지 더존1빌딩1층,lotto645|speetto,2,8
12900048,동원슈퍼,광주,남구,광주 남구  대남대로 277-1 ,lotto645|pension720|speetto,3,10
14100625,매표소,경기,수원시,경기 수원시 팔달구  정조로 782-1 ,lotto645|pension720|speetto,1,5
14100036,하이로또복권방,경기,안양시,경기 안양시 동안구  관악대로339번길 7 ,lotto645|pension720|speetto,3,9
11101475,그랑프리안경,서울,강서구,서울 강서구 화곡동(화곡제3동) 1007-2 ,lotto645,2,4
11101664,가로판매점,서울,금천구,서울 금천구 시흥동(시흥제1동) 889-13 가판,lotto645|pension720|speetto,2,8
21100503,GS25(방이삼형점),서울,송파구,서울 송파구  백제고분로50길 4 ,lotto645,2,4
21100466,GS25(종로낙원점),서울,종로구,서울 종로구  수표로 123-4 ,lotto645,4,19
11100910,가로가판대제57호(구),서울,중구,서울 중구  세종대로14길 6-2 ,lotto645|pension720|speetto,4,11
12900029,복권마트,광주,북구,광주 북구  북문대로 89 벽산메가시티상가 101동 116호,lotto645|pension720|speetto,3,10
14110330,운천대박복권방,경기,포천시,경기 포천시  영북면 영북로 171-1 ,lotto645|pension720|speetto,2,11
14500034,팡팡복권마트.잡화슈퍼,전북,전주시,전북 전주시 덕진구  가리내로 26 ,lotto645|pension720|speetto,9,32
12800031,마이복권,인천,서구,인천 서구 탁옥로 76 한국상가제1층101호  ,lotto645|pension720|speetto,4,17
11100539,경성식품,서울,동대문구,서울 동대문구  망우로21길 52 ,lotto645|pension720|speetto,6,34
12610082,꿈의나라,부산,동래구,부산 동래구  명륜로129번길 49 ,lotto645|pension720|speetto,2,7
12790058,복권명당,대구,수성구,대구 수성구  천을로 180 동서1차아파트상가108-112호,lotto645|pension720|speetto,3,4
12810101,로또명당,인천,남동구,인천 남동구  호구포로 874 ,lotto645|pension720|speetto,2,9
13010101,로또복권벽산블루밍,대전,서구,대전 서구  갈마로 262 ,lotto645|pension720|speetto,3,16
13010046,복권왕국,대전,서구,대전 서구 동서대로1047번길 2  ,lotto645|pension720|speetto,2,20
14110300,로또복권,경기,의정부시,경기 의정부시 장암동 20-9번지 ,lotto645|speetto,1,8
14310109,홈짱,충북,청주시,충북 청주시 흥덕구  서경로28번길 19 휴대폰매장내,lotto645|pension720|speetto,2,10
11110049,가로매로또,서울,관악구,서울 관악구 신림동  1640-5,lotto645|speetto,1,1
11100404,우선식품,서울,영등포구,서울 영등포구  도신로 231-2 ,lotto645|pension720|speetto,1,17
12810069,인생역전복권방,인천,부평구,인천 부평구 청천2동 10-17번지 상가1층,lotto645,2,6
13000150,형제상회,대전,서구,대전 서구 용문동 256-3번지 ,lotto645|pension720|speetto,4,6
14110350,로또판매점,경기,고양시,경기 고양시 일산동구 장항동  752번지 삼성메르헨상가102-2,lotto645|speetto,2,2
14100469,아이리스,경기,고양시,경기 고양시 일산동구 백석동 백석동 1232 일산병원 지하 1층,lotto645,1,1
14100496,농협앞 가판점,경기,성남시,경기 성남시 수정구  수정로 128 ,lotto645|pension720|speetto,4,6
